# Time-averaged data for fix CPR
# TimeStep c_VIR[1] c_VIR[2] c_VIR[3] c_VIR[4] c_VIR[5] c_VIR[6]
13777 -262.547 -311.834 -217.585 55.0326 -57.8689 120.214
13778 -262.486 -312.699 -217.197 54.9258 -58.3826 121.486
13779 -262.358 -313.554 -216.789 54.827 -58.9023 122.705
13780 -262.241 -314.395 -216.345 54.7018 -59.4101 123.876
13781 -262.086 -315.2 -215.886 54.5472 -59.9325 124.987
13782 -261.908 -316.031 -215.408 54.3952 -60.449 126.065
13783 -261.687 -316.81 -214.893 54.2167 -60.9683 127.084
13784 -261.423 -317.579 -214.352 54.0319 -61.5091 128.046
13785 -261.158 -318.315 -213.803 53.8204 -62.0285 128.948
13786 -260.85 -319.052 -213.212 53.6216 -62.5564 129.801
13787 -260.518 -319.774 -212.627 53.403 -63.0757 130.609
13788 -260.167 -320.466 -211.985 53.1739 -63.6053 131.351
13789 -259.776 -321.153 -211.342 52.9424 -64.1295 132.055
13790 -259.359 -321.786 -210.65 52.6971 -64.6551 132.701
13791 -258.909 -322.414 -209.958 52.4386 -65.168 133.265
13792 -258.416 -323.029 -209.233 52.1555 -65.6842 133.79
13793 -257.894 -323.58 -208.46 51.8598 -66.19 134.236
13794 -257.341 -324.132 -207.698 51.5549 -66.6985 134.622
13795 -256.763 -324.696 -206.92 51.232 -67.2188 134.946
13796 -256.157 -325.218 -206.09 50.9095 -67.7331 135.208
13797 -255.511 -325.723 -205.225 50.5855 -68.2318 135.433
13798 -254.838 -326.197 -204.368 50.2317 -68.7312 135.591
13799 -254.103 -326.664 -203.456 49.8878 -69.234 135.677
13800 -253.333 -327.077 -202.511 49.5199 -69.7377 135.693
13801 -252.512 -327.488 -201.598 49.1546 -70.2121 135.657
13802 -251.653 -327.85 -200.651 48.7745 -70.6767 135.586
13803 -250.761 -328.232 -199.675 48.3986 -71.1538 135.433
13804 -249.857 -328.579 -198.676 47.9912 -71.6244 135.233
13805 -248.912 -328.907 -197.676 47.5762 -72.0738 134.966
13806 -247.91 -329.2 -196.647 47.161 -72.5338 134.631
13807 -246.902 -329.452 -195.563 46.7355 -72.9836 134.252
13808 -245.816 -329.685 -194.476 46.304 -73.4186 133.806
13809 -244.717 -329.921 -193.38 45.8477 -73.8432 133.299
13810 -243.588 -330.116 -192.246 45.3909 -74.2686 132.742
13811 -242.402 -330.276 -191.096 44.9168 -74.6951 132.133
13812 -241.183 -330.413 -189.933 44.439 -75.0929 131.473
13813 -239.932 -330.56 -188.757 43.9486 -75.4929 130.76
13814 -238.68 -330.643 -187.58 43.4397 -75.8875 129.987
13815 -237.371 -330.755 -186.397 42.928 -76.2626 129.164
13816 -235.998 -330.789 -185.157 42.4027 -76.6275 128.289
13817 -234.617 -330.821 -183.917 41.879 -76.9862 127.376
13818 -233.177 -330.842 -182.662 41.3415 -77.3341 126.404
13819 -231.732 -330.841 -181.393 40.8135 -77.6725 125.378
13820 -230.259 -330.819 -180.092 40.2768 -78.0105 124.301
13821 -228.729 -330.753 -178.782 39.7284 -78.3519 123.185
13822 -227.161 -330.689 -177.46 39.1819 -78.6564 122.02
13823 -225.591 -330.587 -176.129 38.6158 -78.9563 120.821
13824 -223.992 -330.475 -174.762 38.0451 -79.2268 119.563
13825 -222.317 -330.329 -173.418 37.4532 -79.5057 118.295
13826 -220.658 -330.19 -172.071 36.8429 -79.7622 116.97
13827 -218.945 -329.983 -170.678 36.2449 -80.0131 115.588
13828 -217.209 -329.777 -169.268 35.637 -80.2518 114.172
13829 -215.431 -329.575 -167.866 35.0359 -80.4842 112.737
13830 -213.665 -329.335 -166.463 34.4202 -80.714 111.276
13831 -211.831 -329.065 -165.07 33.8019 -80.9245 109.771
13832 -210.021 -328.789 -163.685 33.1925 -81.1186 108.231
13833 -208.168 -328.469 -162.262 32.5817 -81.3225 106.66
13834 -206.262 -328.129 -160.795 31.9404 -81.4963 105.064
13835 -204.332 -327.801 -159.312 31.2837 -81.6566 103.432
13836 -202.395 -327.433 -157.806 30.6486 -81.8277 101.788
13837 -200.435 -327.018 -156.331 29.9788 -81.9952 100.126
13838 -198.506 -326.65 -154.857 29.3329 -82.1335 98.4091
13839 -196.515 -326.225 -153.415 28.6741 -82.2667 96.6948
13840 -194.472 -325.78 -151.932 28.0224 -82.4067 94.9497
13841 -192.458 -325.328 -150.416 27.3499 -82.5135 93.1984
13842 -190.409 -324.868 -148.904 26.68 -82.6095 91.4278
13843 -188.341 -324.389 -147.415 26.0021 -82.7077 89.6454
13844 -186.272 -323.873 -145.928 25.3137 -82.8063 87.8289
13845 -184.172 -323.343 -144.38 24.6339 -82.8754 86.0072
13846 -182.072 -322.784 -142.861 23.9484 -82.941 84.1658
13847 -179.902 -322.208 -141.338 23.2594 -82.9822 82.3261
13848 -177.757 -321.626 -139.82 22.5417 -83.0343 80.4704
13849 -175.637 -321.038 -138.299 21.8523 -83.078 78.6224
13850 -173.489 -320.452 -136.781 21.1381 -83.1317 76.7487
13851 -171.337 -319.853 -135.248 20.4368 -83.1565 74.8816
13852 -169.18 -319.229 -133.747 19.7437 -83.1797 73.0028
13853 -167.022 -318.603 -132.234 19.0532 -83.1908 71.1091
13854 -164.844 -317.95 -130.711 18.3266 -83.2062 69.2358
13855 -162.675 -317.332 -129.161 17.5971 -83.2011 67.3714
13856 -160.523 -316.652 -127.616 16.8794 -83.2053 65.4794
13857 -158.348 -315.956 -126.091 16.1598 -83.1883 63.5829
13858 -156.197 -315.288 -124.56 15.4404 -83.169 61.6988
13859 -154.027 -314.614 -123.042 14.7079 -83.152 59.8108
13860 -151.887 -313.905 -121.526 13.9849 -83.115 57.9333
13861 -149.738 -313.191 -120.015 13.2672 -83.0773 56.0649
13862 -147.554 -312.477 -118.533 12.5291 -83.039 54.2006
13863 -145.397 -311.703 -117.028 11.8012 -82.9989 52.353
13864 -143.263 -310.95 -115.528 11.0822 -82.9651 50.5102
13865 -141.144 -310.22 -114.032 10.3736 -82.9148 48.674
13866 -139.027 -309.511 -112.578 9.64197 -82.8635 46.847
13867 -136.91 -308.776 -111.113 8.91557 -82.7871 45.0487
13868 -134.801 -308.005 -109.673 8.17014 -82.7395 43.2708
13869 -132.736 -307.263 -108.233 7.43487 -82.6802 41.4633
13870 -130.669 -306.492 -106.804 6.68676 -82.6214 39.6958
13871 -128.609 -305.726 -105.378 5.94387 -82.5619 37.9345
13872 -126.571 -304.954 -103.954 5.21143 -82.5083 36.1888
13873 -124.559 -304.194 -102.553 4.48112 -82.4571 34.4661
13874 -122.537 -303.401 -101.144 3.74909 -82.4088 32.7554
13875 -120.527 -302.615 -99.751 2.99533 -82.3522 31.0643
13876 -118.575 -301.832 -98.4065 2.25628 -82.2855 29.3967
13877 -116.664 -301.066 -97.0645 1.5076 -82.2221 27.7305
13878 -114.752 -300.293 -95.7618 0.768777 -82.1802 26.0883
13879 -112.85 -299.503 -94.4589 0.0231618 -82.1272 24.4759
13880 -111.012 -298.703 -93.1807 -0.72777 -82.0654 22.8928
13881 -109.24 -297.954 -91.9161 -1.46736 -82.0124 21.3294
13882 -107.449 -297.198 -90.6669 -2.21159 -81.9553 19.7695
13883 -105.687 -296.479 -89.4688 -2.95655 -81.9022 18.2204
13884 -104.002 -295.697 -88.2704 -3.71579 -81.8536 16.7051
13885 -102.317 -294.939 -87.087 -4.46234 -81.8429 15.2171
13886 -100.66 -294.2 -85.9154 -5.20601 -81.8037 13.7742
13887 -99.0193 -293.481 -84.7611 -5.94897 -81.781 12.3416
13888 -97.3939 -292.734 -83.6627 -6.71539 -81.7531 10.9207
13889 -95.8606 -292.024 -82.5649 -7.45021 -81.7248 9.54859
13890 -94.3419 -291.299 -81.506 -8.20816 -81.6912 8.21278
13891 -92.8781 -290.603 -80.4436 -8.96806 -81.6714 6.8971
13892 -91.4399 -289.911 -79.4454 -9.70578 -81.6609 5.60519
13893 -90.0334 -289.231 -78.468 -10.4577 -81.6355 4.34488
13894 -88.6826 -288.561 -77.4909 -11.2141 -81.6146 3.11914
13895 -87.3718 -287.88 -76.553 -11.9611 -81.6081 1.91926
13896 -86.1084 -287.239 -75.6377 -12.7051 -81.6234 0.748651
13897 -84.8787 -286.586 -74.7112 -13.4495 -81.6461 -0.409934
13898 -83.6682 -285.929 -73.7996 -14.194 -81.6653 -1.51727
13899 -82.5301 -285.296 -72.98 -14.9403 -81.6872 -2.60102
13900 -81.475 -284.686 -72.1708 -15.6865 -81.716 -3.64276
13901 -80.4744 -284.081 -71.3789 -16.4341 -81.7617 -4.67095
13902 -79.51 -283.479 -70.6358 -17.1709 -81.8031 -5.66942
13903 -78.5406 -282.88 -69.9016 -17.9471 -81.8579 -6.60962
13904 -77.62 -282.313 -69.2072 -18.6827 -81.9021 -7.54755
13905 -76.7798 -281.758 -68.5626 -19.4317 -81.9561 -8.43588
13906 -75.9848 -281.192 -67.9136 -20.1751 -82.0192 -9.28917
13907 -75.2279 -280.644 -67.3321 -20.9227 -82.1 -10.1108
13908 -74.5182 -280.111 -66.791 -21.6572 -82.1813 -10.8934
13909 -73.8979 -279.59 -66.3036 -22.3844 -82.2681 -11.6558
13910 -73.2937 -279.025 -65.8037 -23.1232 -82.3398 -12.3857
13911 -72.7333 -278.489 -65.3242 -23.8596 -82.4277 -13.0633
13912 -72.2455 -277.966 -64.8825 -24.5878 -82.5171 -13.7045
13913 -71.806 -277.49 -64.4812 -25.3186 -82.6139 -14.3318
13914 -71.4319 -276.989 -64.1225 -26.0368 -82.7223 -14.9027
13915 -71.0836 -276.494 -63.7937 -26.7309 -82.8272 -15.4527
13916 -70.8152 -276.027 -63.5218 -27.4385 -82.9605 -15.9536
13917 -70.5676 -275.538 -63.2391 -28.1471 -83.0985 -16.4266
13918 -70.3751 -275.076 -63.0177 -28.8532 -83.2467 -16.8547
13919 -70.241 -274.631 -62.8326 -29.5579 -83.3905 -17.2639
13920 -70.1696 -274.18 -62.6795 -30.2555 -83.5589 -17.6235
13921 -70.1467 -273.722 -62.563 -30.9399 -83.7179 -17.9444
13922 -70.1378 -273.272 -62.4699 -31.6243 -83.8768 -18.2227
13923 -70.1958 -272.822 -62.4171 -32.2995 -84.0569 -18.479
13924 -70.3082 -272.358 -62.3567 -32.9756 -84.243 -18.7223
13925 -70.4997 -271.928 -62.379 -33.6447 -84.4375 -18.8993
13926 -70.7036 -271.454 -62.3917 -34.3093 -84.6403 -19.0348
13927 -70.945 -271.021 -62.477 -34.9713 -84.8543 -19.1378
13928 -71.2566 -270.591 -62.5781 -35.6216 -85.0624 -19.2102
13929 -71.5993 -270.144 -62.7304 -36.2526 -85.2676 -19.2398
13930 -71.9994 -269.678 -62.8774 -36.8958 -85.4893 -19.2352
13931 -72.433 -269.214 -63.0398 -37.5201 -85.7076 -19.1889
13932 -72.9092 -268.775 -63.2769 -38.1443 -85.9396 -19.1245
13933 -73.3797 -268.343 -63.5599 -38.7603 -86.1772 -19.0226
13934 -73.9307 -267.87 -63.848 -39.362 -86.4377 -18.8959
13935 -74.5358 -267.421 -64.1622 -39.9492 -86.6931 -18.7177
13936 -75.1608 -266.941 -64.5164 -40.5369 -86.9465 -18.4953
13937 -75.8613 -266.461 -64.9047 -41.1053 -87.2034 -18.2384
13938 -76.5587 -265.988 -65.2624 -41.6666 -87.468 -17.9357
13939 -77.3199 -265.481 -65.6834 -42.2358 -87.7344 -17.6007
13940 -78.112 -264.999 -66.1303 -42.7902 -88.01 -17.2318
13941 -78.9247 -264.484 -66.6049 -43.334 -88.2725 -16.8261
13942 -79.7647 -263.963 -67.0831 -43.8831 -88.5449 -16.3967
13943 -80.6354 -263.432 -67.5929 -44.4116 -88.8201 -15.9179
13944 -81.5386 -262.868 -68.1208 -44.9288 -89.0984 -15.4243
13945 -82.4688 -262.28 -68.6509 -45.4361 -89.3641 -14.9138
13946 -83.4457 -261.709 -69.2239 -45.919 -89.648 -14.3474
13947 -84.4074 -261.155 -69.7842 -46.4098 -89.9283 -13.7561
13948 -85.4109 -260.572 -70.3496 -46.8869 -90.201 -13.1198
13949 -86.4288 -259.954 -70.9599 -47.3857 -90.4755 -12.4616
13950 -87.4671 -259.351 -71.5885 -47.8386 -90.743 -11.7681
13951 -88.5249 -258.729 -72.2159 -48.2908 -91.0126 -11.0478
13952 -89.6492 -258.114 -72.858 -48.7373 -91.2815 -10.2872
13953 -90.7711 -257.454 -73.5004 -49.1713 -91.5425 -9.48827
13954 -91.8837 -256.793 -74.186 -49.6016 -91.7953 -8.6846
13955 -93.0213 -256.124 -74.8721 -49.9976 -92.053 -7.83824
13956 -94.1793 -255.423 -75.5567 -50.3967 -92.2979 -6.93085
13957 -95.3407 -254.687 -76.2766 -50.7873 -92.533 -6.03082
13958 -96.5375 -253.959 -77.0056 -51.154 -92.7745 -5.10074
13959 -97.7124 -253.189 -77.7366 -51.5189 -93.014 -4.15333
13960 -98.9157 -252.393 -78.44 -51.8875 -93.2256 -3.16729
13961 -100.145 -251.618 -79.1745 -52.226 -93.4108 -2.16605
13962 -101.358 -250.818 -79.9118 -52.5547 -93.6078 -1.12702
13963 -102.566 -249.984 -80.6461 -52.8912 -93.8033 -0.0896724
13964 -103.768 -249.152 -81.3936 -53.2071 -93.9709 0.969972
13965 -105.025 -248.302 -82.1425 -53.5156 -94.1237 2.0658
13966 -106.255 -247.407 -82.8648 -53.8084 -94.2904 3.18728
13967 -107.502 -246.548 -83.6208 -54.0891 -94.433 4.31616
13968 -108.759 -245.635 -84.3506 -54.3615 -94.5658 5.47037
13969 -109.988 -244.705 -85.0626 -54.6278 -94.6755 6.64955
13970 -111.204 -243.75 -85.8121 -54.8836 -94.7763 7.84549
13971 -112.411 -242.768 -86.4922 -55.1182 -94.8465 9.04322
13972 -113.627 -241.755 -87.2208 -55.3364 -94.9159 10.2709
13973 -114.857 -240.795 -87.9722 -55.5513 -94.95 11.5172
13974 -116.054 -239.787 -88.6854 -55.7577 -94.9778 12.7577
13975 -117.276 -238.761 -89.3952 -55.9413 -94.986 13.9998
13976 -118.457 -237.728 -90.0932 -56.1327 -94.9813 15.2615
13977 -119.641 -236.679 -90.8184 -56.2962 -94.9559 16.5341
13978 -120.84 -235.634 -91.5374 -56.4631 -94.9185 17.817
13979 -122.025 -234.536 -92.2422 -56.6063 -94.8625 19.1262
13980 -123.211 -233.44 -92.9155 -56.7589 -94.7817 20.4366
13981 -124.393 -232.289 -93.5857 -56.8745 -94.6716 21.7695
13982 -125.531 -231.148 -94.2829 -57.0061 -94.5591 23.0766
13983 -126.669 -230.003 -94.9753 -57.1173 -94.4251 24.3961
13984 -127.784 -228.845 -95.6335 -57.2172 -94.2678 25.7278
13985 -128.9 -227.651 -96.2882 -57.3057 -94.0866 27.0508
13986 -129.998 -226.494 -96.9359 -57.3795 -93.8711 28.3933
13987 -131.113 -225.322 -97.5549 -57.4534 -93.6355 29.7165
13988 -132.23 -224.138 -98.1786 -57.5016 -93.3882 31.0405
13989 -133.289 -222.935 -98.7807 -57.5504 -93.1193 32.3757
13990 -134.35 -221.717 -99.3926 -57.583 -92.8435 33.6802
13991 -135.405 -220.47 -99.9948 -57.5916 -92.5478 34.9989
13992 -136.431 -219.25 -100.608 -57.5746 -92.2298 36.2975
13993 -137.456 -218.024 -101.206 -57.5743 -91.8776 37.5948
13994 -138.512 -216.752 -101.8 -57.5561 -91.514 38.8927
13995 -139.521 -215.535 -102.399 -57.5362 -91.1242 40.1763
13996 -140.532 -214.282 -102.985 -57.478 -90.7259 41.4412
13997 -141.552 -213.055 -103.563 -57.4329 -90.2904 42.7085
13998 -142.541 -211.816 -104.139 -57.3808 -89.8397 43.9597
13999 -143.525 -210.564 -104.703 -57.3025 -89.3736 45.2068
14000 -144.508 -209.346 -105.286 -57.208 -88.88 46.437
14001 -145.462 -208.137 -105.852 -57.1088 -88.3724 47.6517
14002 -146.403 -206.911 -106.454 -56.9974 -87.8618 48.8671
14003 -147.35 -205.689 -107.023 -56.8788 -87.3228 50.0473
14004 -148.299 -204.488 -107.639 -56.7479 -86.7771 51.2081
14005 -149.214 -203.293 -108.216 -56.5971 -86.206 52.3515
14006 -150.163 -202.114 -108.798 -56.4436 -85.6204 53.4597
14007 -151.107 -200.922 -109.404 -56.2841 -85.0384 54.557
14008 -152.006 -199.739 -110.036 -56.0966 -84.4208 55.6416
14009 -152.928 -198.591 -110.654 -55.8875 -83.7692 56.6948
14010 -153.838 -197.454 -111.243 -55.6598 -83.1049 57.7331
14011 -154.706 -196.311 -111.837 -55.432 -82.4252 58.7576
14012 -155.59 -195.206 -112.448 -55.1988 -81.7521 59.7441
14013 -156.468 -194.099 -113.058 -54.94 -81.0215 60.7231
14014 -157.352 -193.023 -113.676 -54.6778 -80.312 61.6778
14015 -158.24 -191.964 -114.309 -54.4025 -79.5936 62.5914
14016 -159.124 -190.94 -114.951 -54.1154 -78.8382 63.4827
14017 -160.008 -189.919 -115.601 -53.7971 -78.0888 64.3448
14018 -160.857 -188.94 -116.247 -53.4821 -77.3152 65.1847
14019 -161.761 -187.954 -116.912 -53.1552 -76.5169 66.0051
14020 -162.668 -187.023 -117.577 -52.8211 -75.7053 66.7851
14021 -163.541 -186.086 -118.313 -52.4822 -74.8796 67.5318
14022 -164.393 -185.218 -118.991 -52.0998 -74.0696 68.2546
14023 -165.268 -184.349 -119.712 -51.7015 -73.2379 68.9433
14024 -166.162 -183.514 -120.468 -51.3018 -72.3939 69.6127
14025 -167.051 -182.731 -121.213 -50.894 -71.5726 70.2514
14026 -167.96 -181.946 -121.99 -50.4529 -70.7129 70.8587
14027 -168.861 -181.191 -122.764 -50.0108 -69.8609 71.4292
14028 -169.777 -180.473 -123.529 -49.5536 -68.9966 71.97
14029 -170.703 -179.796 -124.336 -49.0838 -68.1312 72.4652
14030 -171.636 -179.167 -125.184 -48.6103 -67.242 72.9469
14031 -172.562 -178.542 -126.017 -48.1246 -66.3462 73.4039
14032 -173.534 -177.965 -126.876 -47.6322 -65.4407 73.8222
14033 -174.463 -177.43 -127.709 -47.1102 -64.5328 74.2074
14034 -175.42 -176.913 -128.614 -46.5747 -63.622 74.5539
14035 -176.356 -176.425 -129.528 -46.0322 -62.7089 74.8826
14036 -177.332 -175.964 -130.431 -45.4721 -61.7814 75.1754
14037 -178.328 -175.539 -131.377 -44.897 -60.8599 75.4371
14038 -179.281 -175.131 -132.325 -44.3102 -59.9039 75.6842
14039 -180.261 -174.782 -133.253 -43.7186 -58.9693 75.8991
14040 -181.275 -174.468 -134.209 -43.1159 -58.0258 76.1113
14041 -182.318 -174.201 -135.196 -42.5064 -57.0886 76.2693
14042 -183.379 -173.981 -136.204 -41.8931 -56.1586 76.4098
14043 -184.394 -173.743 -137.204 -41.277 -55.2243 76.5022
14044 -185.41 -173.576 -138.196 -40.6468 -54.2894 76.569
14045 -186.447 -173.448 -139.241 -40.0055 -53.3507 76.6275
14046 -187.496 -173.35 -140.305 -39.3544 -52.4102 76.6556
14047 -188.566 -173.299 -141.388 -38.6925 -51.4568 76.6273
14048 -189.682 -173.268 -142.463 -38.0274 -50.5155 76.6039
14049 -190.751 -173.205 -143.506 -37.3615 -49.5742 76.5419
14050 -191.846 -173.181 -144.588 -36.6789 -48.6249 76.4623
14051 -192.937 -173.191 -145.638 -35.9875 -47.6923 76.3445
14052 -194.028 -173.271 -146.688 -35.2916 -46.7402 76.2161
14053 -195.157 -173.353 -147.744 -34.5797 -45.8066 76.0789
14054 -196.294 -173.435 -148.824 -33.8624 -44.8718 75.8909
14055 -197.435 -173.571 -149.909 -33.1495 -43.9391 75.6856
14056 -198.554 -173.717 -151.001 -32.4295 -43.0145 75.4531
14057 -199.688 -173.922 -152.077 -31.7185 -42.1024 75.2038
14058 -200.86 -174.114 -153.138 -31.0016 -41.1803 74.947
14059 -202.009 -174.35 -154.188 -30.2616 -40.2584 74.6534
14060 -203.161 -174.63 -155.239 -29.5283 -39.3488 74.3424
14061 -204.314 -174.918 -156.274 -28.7873 -38.4483 74.0144
14062 -205.435 -175.201 -157.295 -28.0439 -37.5675 73.6625
14063 -206.59 -175.523 -158.282 -27.3074 -36.6891 73.2899
14064 -207.755 -175.855 -159.294 -26.5669 -35.8019 72.9036
14065 -208.929 -176.188 -160.236 -25.8429 -34.9488 72.502
14066 -210.083 -176.539 -161.21 -25.0927 -34.0938 72.0741
14067 -211.229 -176.913 -162.145 -24.3475 -33.2364 71.6363
14068 -212.4 -177.303 -163.061 -23.6206 -32.3872 71.1718
14069 -213.544 -177.72 -163.976 -22.8947 -31.557 70.6766
14070 -214.675 -178.127 -164.872 -22.1766 -30.7306 70.1776
14071 -215.825 -178.539 -165.715 -21.4434 -29.9163 69.6508
14072 -216.985 -178.976 -166.576 -20.7298 -29.1087 69.1073
14073 -218.111 -179.4 -167.392 -20.0109 -28.3152 68.5668
14074 -219.255 -179.846 -168.213 -19.2976 -27.513 68.0032
14075 -220.401 -180.321 -168.996 -18.6077 -26.7456 67.4252
14076 -221.516 -180.808 -169.725 -17.901 -25.9894 66.8441
14077 -222.643 -181.279 -170.456 -17.2375 -25.2303 66.2361
14078 -223.744 -181.773 -171.154 -16.5566 -24.5007 65.588
14079 -224.808 -182.237 -171.787 -15.8795 -23.7637 64.9481
14080 -225.902 -182.719 -172.381 -15.2145 -23.0527 64.2992
14081 -226.978 -183.218 -172.945 -14.5787 -22.3554 63.6358
14082 -228.034 -183.682 -173.486 -13.9279 -21.6821 62.9524
14083 -229.074 -184.153 -173.977 -13.2924 -21.015 62.2561
14084 -230.078 -184.615 -174.441 -12.6632 -20.3655 61.5447
14085 -231.085 -185.091 -174.887 -12.0335 -19.7169 60.8286
14086 -232.093 -185.588 -175.267 -11.4016 -19.0974 60.0934
14087 -233.075 -186.054 -175.627 -10.8056 -18.4908 59.3418
14088 -234.018 -186.511 -175.963 -10.2231 -17.8869 58.5799
14089 -234.923 -186.983 -176.233 -9.63701 -17.3046 57.793
14090 -235.871 -187.449 -176.475 -9.0582 -16.7426 56.9882
14091 -236.765 -187.918 -176.673 -8.50093 -16.2056 56.1798
14092 -237.643 -188.411 -176.871 -7.9427 -15.6701 55.3623
14093 -238.501 -188.814 -176.997 -7.40951 -15.1394 54.5209
14094 -239.343 -189.242 -177.076 -6.88357 -14.6613 53.6845
14095 -240.134 -189.657 -177.121 -6.38028 -14.1788 52.8418
14096 -240.919 -190.108 -177.126 -5.88197 -13.7219 51.9769
14097 -241.661 -190.55 -177.081 -5.38641 -13.2886 51.0929
14098 -242.411 -190.921 -177.027 -4.90004 -12.8318 50.2002
14099 -243.112 -191.317 -176.913 -4.44039 -12.4381 49.3066
14100 -243.77 -191.716 -176.774 -3.9766 -12.0505 48.412
14101 -244.372 -192.084 -176.547 -3.51007 -11.69 47.5054
14102 -245.029 -192.43 -176.303 -3.04757 -11.3516 46.5649
14103 -245.65 -192.786 -176.009 -2.62108 -11.0315 45.6246
14104 -246.253 -193.115 -175.717 -2.18583 -10.7119 44.6853
14105 -246.805 -193.422 -175.37 -1.76428 -10.4229 43.7305
14106 -247.321 -193.735 -174.996 -1.36738 -10.1347 42.7761
14107 -247.825 -194.079 -174.58 -0.98328 -9.88384 41.7975
14108 -248.265 -194.391 -174.133 -0.599884 -9.63288 40.8129
14109 -248.722 -194.673 -173.622 -0.226108 -9.41713 39.8301
14110 -249.131 -194.987 -173.104 0.139054 -9.21827 38.8349
14111 -249.494 -195.266 -172.541 0.504006 -9.0301 37.8511
14112 -249.844 -195.509 -171.951 0.861956 -8.85782 36.8446
14113 -250.186 -195.743 -171.347 1.2215 -8.72493 35.8542
14114 -250.47 -195.965 -170.709 1.58096 -8.58919 34.8465
14115 -250.753 -196.195 -170.042 1.91483 -8.46712 33.8313
14116 -250.988 -196.398 -169.348 2.25367 -8.36282 32.8007
14117 -251.224 -196.63 -168.616 2.57284 -8.29307 31.7548
14118 -251.37 -196.822 -167.842 2.88353 -8.23225 30.7167
14119 -251.548 -197.019 -167.025 3.19373 -8.18532 29.6882
14120 -251.665 -197.194 -166.194 3.50528 -8.16134 28.6542
14121 -251.756 -197.359 -165.342 3.81804 -8.17452 27.6084
14122 -251.802 -197.491 -164.463 4.10624 -8.19606 26.5739
14123 -251.853 -197.617 -163.565 4.41212 -8.22784 25.531
14124 -251.841 -197.75 -162.62 4.72305 -8.27295 24.4764
14125 -251.844 -197.894 -161.703 5.02424 -8.34041 23.4218
14126 -251.826 -198.004 -160.772 5.30955 -8.44889 22.3571
14127 -251.755 -198.106 -159.786 5.59541 -8.56022 21.3203
14128 -251.67 -198.213 -158.806 5.88279 -8.67961 20.2585
14129 -251.531 -198.312 -157.773 6.15307 -8.81577 19.2056
14130 -251.365 -198.381 -156.726 6.44685 -8.95386 18.1553
14131 -251.2 -198.443 -155.647 6.73027 -9.11632 17.1079
14132 -250.976 -198.536 -154.592 7.0283 -9.28985 16.0632
14133 -250.779 -198.578 -153.525 7.31173 -9.49607 15.0167
14134 -250.541 -198.644 -152.454 7.59485 -9.71738 13.9595
14135 -250.259 -198.672 -151.322 7.89804 -9.93464 12.9291
14136 -249.979 -198.721 -150.201 8.17417 -10.1716 11.887
14137 -249.667 -198.722 -149.081 8.45909 -10.4289 10.867
14138 -249.355 -198.769 -147.955 8.74257 -10.698 9.83772
14139 -248.989 -198.796 -146.83 9.02371 -10.9692 8.8098
14140 -248.583 -198.829 -145.668 9.29186 -11.2528 7.80608
14141 -248.161 -198.818 -144.495 9.58031 -11.551 6.78736
14142 -247.735 -198.815 -143.367 9.85422 -11.8754 5.77482
14143 -247.296 -198.833 -142.198 10.1226 -12.2035 4.77676
14144 -246.855 -198.855 -141.046 10.3889 -12.5423 3.78434
